FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
201901.0,1.0,70.0,93.0,17475994.70000006,97341612.60000339,79865617.89999788
201911.0,2.0,30.0,84.0,16924748.00999998,52680011.56999999,35755263.55999848
201912.0,1.0,20.0,11.0,17139078.46999982,43978763.08999861,26839684.619998198
201905.0,1.0,30.0,84.0,11052011.17999986,32661037.979998067,21609026.799999226
201911.0,2.0,30.0,53.0,4978874.890000013,17651417.39999937,12672542.509999948
201907.0,2.0,60.0,53.0,12670537.119999982,42039970.52999878,29369433.409998074
201906.0,1.0,60.0,28.0,9033458.87999989,49671752.91999924,40638294.03999769
201902.0,2.0,30.0,76.0,11347300.039999796,39157906.219998404,27810606.179998368
201908.0,1.0,0.0,11.0,20924270.92000015,53776202.24000045,32851931.31999824
201902.0,2.0,80.0,32.0,15743097.240000032,80557527.64000256,64814430.399997756
201901.0,1.0,40.0,11.0,31685057.729999203,85392067.28000292,53707009.54999731
201909.0,2.0,20.0,11.0,25119024.619999263,63700319.21000083,38581294.58999654
201904.0,1.0,70.0,84.0,23074645.55000019,103307418.41000596,80232772.85999767
201910.0,1.0,0.0,27.0,6629145.709999872,16138446.119999189,9509300.410000086
201910.0,1.0,0.0,32.0,17613926.28000024,44361911.56999889,26747985.28999918
201912.0,1.0,20.0,76.0,5495651.9899999965,17701843.899999384,12206191.910000073
201902.0,2.0,50.0,32.0,18518048.06000002,61733339.50000134,43215291.43999748
201908.0,2.0,50.0,93.0,16074106.050000165,59327853.98000091,43253747.92999722
201911.0,2.0,60.0,75.0,23821023.169999745,82807272.55000354,58986249.379997306
201902.0,2.0,70.0,27.0,8926787.809999777,33821072.0099975,24894284.199997943
201905.0,2.0,20.0,76.0,8698654.939999798,28021793.35999746,19323138.419999212
201905.0,2.0,20.0,93.0,8608371.639999645,27284583.60999746,18676211.969999317
201906.0,1.0,40.0,75.0,10442497.1,32558362.549998187,22115865.44999903
201912.0,2.0,70.0,76.0,24115230.09999965,98741679.03000583,74626448.92999603
201910.0,1.0,30.0,75.0,7584006.359999893,24328313.139998734,16744306.779999938
201907.0,2.0,70.0,24.0,9214156.849999888,34394887.629997194,25180730.77999786
201907.0,2.0,60.0,75.0,25822695.119999804,86139660.89000487,60316965.769996785
201907.0,2.0,80.0,28.0,10364899.759999953,48916744.29000044,38551844.52999794
201904.0,2.0,0.0,27.0,6763935.489999907,15608974.949999247,8845039.460000077
201908.0,1.0,0.0,53.0,4837036.839999996,13435279.059999336,8598242.220000064
201901.0,2.0,50.0,84.0,29028970.569999848,83684275.94000249,54655305.36999731
201912.0,2.0,80.0,32.0,18963267.139999878,94378472.85000275,75415205.70999639
201901.0,1.0,70.0,11.0,26426443.48000013,119529384.05000456,93102940.56999746
201907.0,2.0,70.0,27.0,10518904.369999968,38586318.3399986,28067413.96999756
201911.0,1.0,80.0,84.0,13863959.480000008,71972913.09000276,58108953.60999788
201910.0,2.0,40.0,27.0,8005802.4099998865,21784673.169998564,13778870.75999993
201907.0,1.0,40.0,53.0,6145855.559999896,18917859.459999204,12772003.899999812
201908.0,2.0,60.0,93.0,15900883.380000116,69865439.24000233,53964555.85999654
201911.0,2.0,70.0,52.0,11123363.489999933,40181459.129998945,29058095.639998097
201908.0,2.0,50.0,24.0,6116851.269999888,20763463.369998224,14646612.099999739
201906.0,1.0,0.0,52.0,9059192.73999999,23152171.009998757,14092978.269999998
201912.0,1.0,20.0,44.0,5854257.999999887,16125540.429999303,10271282.43
201908.0,1.0,20.0,44.0,4542863.990000026,13033602.569999397,8490738.580000108
201902.0,1.0,30.0,84.0,10719990.579999851,31413114.619998354,20693124.039999355
201908.0,2.0,70.0,11.0,20678256.490000296,89870631.33000667,69192374.83999397
201911.0,2.0,60.0,53.0,11124748.959999958,38972457.08999829,27847708.12999872
201903.0,1.0,80.0,28.0,4795556.259999985,27295862.58999831,22500306.329998974
201911.0,1.0,50.0,24.0,6364238.439999948,21483570.43999856,15119331.999999672
201907.0,2.0,70.0,75.0,24049238.44000017,88664007.00000481,64614768.55999585
201905.0,1.0,20.0,84.0,8371819.059999754,24114490.159998186,15742671.099999998
201912.0,2.0,20.0,84.0,13590867.6899998,38535705.80999848,24944838.119998455
201912.0,2.0,60.0,93.0,25288964.129999973,92671618.54000536,67382654.40999693
201907.0,1.0,60.0,28.0,10182346.440000037,51078719.56999978,40896373.12999743
201904.0,2.0,80.0,24.0,8024837.029999773,35466266.919997655,27441429.88999829
201904.0,1.0,30.0,44.0,8202334.699999886,23510619.899998806,15308285.19999971
201908.0,1.0,30.0,5.0,1493628.520000002,6435798.440000018,4942169.920000045
201904.0,1.0,0.0,52.0,9647146.749999966,24228943.59999869,14581796.84999997
201907.0,1.0,0.0,53.0,7910695.6299997615,21166839.72999857,13256144.099999975
201910.0,2.0,80.0,84.0,28114400.98000001,129100193.9600054,100985792.97999887
201910.0,2.0,50.0,93.0,24542983.559999824,81377820.12000328,56834836.55999699
201905.0,2.0,40.0,24.0,6480773.149999909,18670762.569999013,12189989.41999993
201902.0,2.0,40.0,32.0,14895654.34999996,44773104.25999989,29877449.909998212
201910.0,1.0,50.0,11.0,43773733.119999446,128545940.05000594,84772206.92999879
201901.0,1.0,40.0,44.0,12948935.669999935,38263600.0499987,25314664.37999931
201906.0,1.0,60.0,11.0,33106798.33999996,147511403.7600123,114404605.42000182
201911.0,2.0,40.0,84.0,22755120.989999693,60667225.82000101,37912104.82999814
201912.0,2.0,40.0,28.0,9042524.329999898,24735519.069998514,15692994.739999738
201909.0,2.0,30.0,27.0,4399423.040000007,13953297.059999455,9553874.019999972
201902.0,1.0,60.0,44.0,19294270.640000038,79793967.98000185,60499697.33999833
201909.0,2.0,80.0,44.0,20614341.76999996,82807375.74000357,62193033.96999766
201911.0,2.0,80.0,93.0,24022900.930000056,141100235.76000956,117077334.82999581
201903.0,2.0,30.0,27.0,4895482.129999961,14786073.699999338,9890591.570000026
201911.0,1.0,20.0,27.0,1946801.2800000138,5867351.6999999555,3920550.420000044
201910.0,2.0,80.0,11.0,35921084.130000666,157834842.970021,121913758.83999698
201908.0,1.0,60.0,24.0,5446606.309999959,30322205.139997263,24875598.82999842
201911.0,1.0,40.0,32.0,11452265.979999987,37604349.67999912,26152083.69999899
201902.0,2.0,60.0,52.0,12225116.96999999,38714154.9799988,26489038.009998377
201909.0,2.0,60.0,44.0,21438802.289999984,72077954.49000198,50639152.199997075
201906.0,1.0,80.0,75.0,12264432.929999879,70240388.31000279,57975955.37999762
201910.0,1.0,50.0,27.0,8760874.529999886,28094449.219998114,19333574.689999416
201905.0,1.0,50.0,52.0,9683912.029999863,31353998.60999819,21670086.57999892
201902.0,1.0,60.0,76.0,18910618.97999987,98258993.17000397,79348374.18999828
201912.0,2.0,20.0,76.0,8817130.579999682,27712252.6099979,18895122.029999617
201907.0,2.0,20.0,84.0,15689171.369999852,44639296.73999841,28950125.36999766
201909.0,2.0,20.0,44.0,8611624.829999726,25069935.58999785,16458310.759999676
201905.0,2.0,30.0,53.0,5361509.789999938,18763609.959999207,13402100.169999825
201911.0,1.0,80.0,11.0,17708625.480000272,86940188.85000364,69231563.36999808
201901.0,2.0,30.0,24.0,4246462.93000004,14496247.549999347,10249784.620000005
201912.0,2.0,0.0,76.0,16068012.240000078,40731657.3399987,24663645.099999327
201904.0,2.0,40.0,5.0,4840615.399999987,17171017.35999968,12330401.959999852
201905.0,2.0,0.0,93.0,14510918.400000121,36431616.999998085,21920698.599999297
201910.0,2.0,30.0,52.0,7677858.6099998895,26145711.669998474,18467853.059999738
201902.0,1.0,50.0,32.0,15179765.959999954,57677618.8700005,42497852.90999845
201901.0,1.0,20.0,76.0,5500040.269999856,18248710.689999174,12748670.419999992
201910.0,1.0,30.0,84.0,12214943.399999859,36114306.859998256,23899363.45999904
201903.0,2.0,30.0,28.0,6040015.94999992,19399419.049999095,13359403.09999979
201904.0,1.0,30.0,93.0,7706523.889999799,26750224.499998387,19043700.60999951
201903.0,2.0,30.0,11.0,40449032.89999944,104484603.08000575,64035570.17999702
201909.0,1.0,30.0,52.0,3908044.1800000384,12421839.92999955,8513795.750000054
201907.0,2.0,40.0,52.0,10071687.429999918,28188981.929998484,18117294.49999945
201905.0,1.0,30.0,32.0,7579263.029999886,25067012.549998555,17487749.51999977
201902.0,1.0,20.0,32.0,4439179.760000026,13924000.589999547,9484820.830000125
201904.0,1.0,80.0,32.0,8220946.699999927,48849302.699999355,40628355.999998
201903.0,1.0,30.0,84.0,11335532.349999825,32543464.349997792,21207931.999999084
201903.0,1.0,40.0,27.0,5221508.109999994,14787711.29999945,9566203.189999925
201907.0,1.0,80.0,32.0,8598990.859999847,50457885.80000062,41858894.93999802
201909.0,2.0,70.0,44.0,18219792.060000047,67803622.81000379,49583830.74999642
201912.0,1.0,70.0,76.0,19453913.009999942,101335772.38000673,81881859.36999899
201903.0,2.0,0.0,75.0,15311973.53000005,35000913.849997796,19688940.31999955
201901.0,2.0,50.0,75.0,20128572.21999985,64606088.36000199,44477516.13999843
201904.0,2.0,30.0,5.0,3327292.9399999855,13427138.419999817,10099845.479999967
201907.0,2.0,40.0,24.0,7095468.619999797,19954620.539998636,12859151.91999985
201903.0,1.0,50.0,5.0,4504538.369999973,20385823.89999951,15881285.529999958
201902.0,2.0,40.0,53.0,7482817.609999919,21511374.229999084,14028556.619999753
201906.0,1.0,70.0,84.0,21108201.80000032,95585934.79000393,74477732.98999667
201911.0,1.0,40.0,84.0,16495387.81999996,46437539.50999849,29942151.68999825
201905.0,2.0,40.0,28.0,8282758.189999858,23850664.71999874,15567906.529999703
201909.0,2.0,0.0,27.0,6744169.869999869,14791889.429999225,8047719.560000105
201911.0,2.0,30.0,52.0,6494517.8899999205,21959262.149998784,15464744.259999802
201904.0,1.0,50.0,27.0,7987734.219999811,27234533.26999805,19246799.049999103
201901.0,1.0,40.0,84.0,17329660.289999858,49979206.21999921,32649545.9299985
201908.0,2.0,30.0,11.0,28449316.90999975,80800800.72000732,52351483.80999553
201908.0,1.0,80.0,76.0,10522027.599999957,75978082.36000277,65456054.75999831
201911.0,1.0,40.0,28.0,5650378.559999918,16832463.719999343,11182085.159999942
201903.0,1.0,20.0,93.0,5245479.669999947,17685497.939999096,12440018.26999988
201910.0,2.0,60.0,52.0,14509247.310000062,46873771.23999977,32364523.929997917
201908.0,2.0,0.0,75.0,10328516.369999954,24562738.539997835,14234222.17000003
201908.0,2.0,70.0,32.0,13140255.130000101,63674154.440002725,50533899.309997134
201910.0,2.0,20.0,44.0,9892060.949999832,28885389.509997543,18993328.559999585
201904.0,1.0,20.0,76.0,5733400.839999871,18574837.819998942,12841436.979999928
201903.0,2.0,60.0,32.0,22003773.50000011,83013300.350003,61009526.849996895
201905.0,2.0,50.0,27.0,9459110.589999905,28691144.919998236,19232034.32999925
201905.0,2.0,0.0,28.0,9084183.619999804,21597876.059998885,12513692.44000002
201910.0,1.0,50.0,84.0,27609631.669999648,84448372.77000442,56838741.09999777
201907.0,2.0,50.0,76.0,22816060.089999914,71101870.68000174,48285810.58999659
201903.0,2.0,80.0,44.0,23385331.240000002,86057368.34000158,62672037.099997796
201911.0,1.0,40.0,75.0,10656354.679999923,32617284.78999796,21960930.10999897
201912.0,2.0,30.0,53.0,5788743.23999992,19169675.979999125,13380932.73999994
201902.0,1.0,40.0,32.0,11128493.439999895,36364241.05999879,25235747.61999869
201905.0,1.0,60.0,84.0,24912346.71999986,116263323.42000553,91350976.69999896
201905.0,1.0,80.0,24.0,4517109.359999983,24291801.40999806,19774692.049999066
201909.0,2.0,80.0,93.0,22967041.839999788,144501295.22001067,121534253.37999739
201902.0,1.0,40.0,93.0,11004149.03999995,36045283.88999821,25041134.84999884
201909.0,1.0,80.0,5.0,2133187.1299999985,18198820.979999643,16065633.849999774
201902.0,2.0,80.0,84.0,22977179.13999996,106731352.8600043,83754173.71999717
201908.0,2.0,20.0,53.0,3019305.8300000266,10347937.129999647,7328631.300000071
201906.0,2.0,0.0,32.0,15641675.060000021,37225470.469998434,21583795.40999934
201908.0,1.0,50.0,52.0,6722429.90999995,24950332.7799982,18227902.869999327
201903.0,1.0,30.0,28.0,3666804.4000000376,11460637.379999641,7793832.980000025
201906.0,1.0,80.0,5.0,2220214.5099999853,18129010.199999556,15908795.689999815
201912.0,1.0,20.0,24.0,1815030.2300000149,5816672.419999905,4001642.190000058
201910.0,2.0,0.0,44.0,17391417.680000138,39983870.089998275,22592452.409999065
201912.0,1.0,40.0,32.0,13463371.30999996,40950289.71999912,27486918.40999856
201909.0,1.0,40.0,11.0,28555816.72999989,76469614.88000236,47913798.149997436
201901.0,1.0,0.0,44.0,15910997.92000007,42675963.87999888,26764965.959999464
201908.0,2.0,20.0,52.0,3798064.9400000297,12460952.359999456,8662887.420000104
201905.0,1.0,0.0,27.0,5735540.139999895,13975518.069999404,8239977.930000186
201910.0,2.0,60.0,11.0,48437681.76999803,149426100.37001392,100988418.59999649
201903.0,2.0,40.0,5.0,4729097.789999985,16056785.029999651,11327687.239999974
201908.0,2.0,80.0,28.0,8045433.939999895,41944438.609999485,33899004.66999774
201911.0,2.0,30.0,76.0,10845537.869999772,38149770.65999843,27304232.789998442
201904.0,1.0,0.0,32.0,15580089.660000158,39942713.11999863,24362623.45999912
201908.0,1.0,20.0,5.0,1022525.9900000007,4136109.660000019,3113583.6699999957
201901.0,2.0,0.0,32.0,16468784.299999917,39191410.97999834,22722626.679999705
201904.0,1.0,50.0,76.0,17703583.279999845,65955250.690000385,48251667.409996696
201903.0,1.0,30.0,32.0,8021885.3599998625,25223303.10999877,17201417.749999728
201901.0,2.0,70.0,75.0,20858416.479999892,84165053.48000488,63306636.9999971
201905.0,2.0,50.0,5.0,6114384.979999957,24339294.68999927,18224909.70999979
201903.0,1.0,0.0,93.0,14124657.200000156,39937323.95999823,25812666.759999406
201909.0,2.0,70.0,27.0,8572055.419999814,34154951.74999725,25582896.32999794
201907.0,2.0,0.0,24.0,6414107.269999842,15332596.259999132,8918488.990000088
201905.0,2.0,60.0,24.0,9634354.209999805,32905031.799997352,23270677.589998484
201911.0,1.0,30.0,11.0,21883390.01999967,57373009.420000255,35489619.39999727
201908.0,2.0,60.0,11.0,25420290.32999992,94777290.11000656,69356999.77999458
201902.0,2.0,0.0,24.0,5733996.029999884,13875130.989999121,8141134.960000132
201909.0,1.0,20.0,11.0,14974979.669999901,39465053.33999832,24490073.669998482
201905.0,2.0,80.0,27.0,9333102.089999884,41509761.06999942,32176658.979997896
201901.0,1.0,20.0,11.0,14554120.759999802,39452788.469998404,24898667.709998947
201905.0,1.0,20.0,11.0,14222511.629999805,38452088.49999817,24229576.869998522
201908.0,2.0,60.0,44.0,18457113.459999904,65430312.760001116,46973199.29999778
201907.0,1.0,20.0,28.0,2477574.5000000237,8107793.669999798,5630219.17000007
201903.0,1.0,70.0,75.0,17765495.530000016,86011241.45000474,68245745.91999795
201907.0,1.0,30.0,93.0,8006409.869999848,26050053.71999871,18043643.84999974
201905.0,2.0,0.0,5.0,3479046.1399999824,10833801.409999961,7354755.270000046
201905.0,2.0,20.0,11.0,24770569.66999988,62856103.990001224,38085534.31999686
201906.0,2.0,50.0,52.0,11322173.039999982,33371856.09999803,22049683.059999138
201905.0,2.0,30.0,11.0,40635570.829999514,108306230.50000727,67670659.66999778
201906.0,1.0,20.0,84.0,8024063.139999722,22992465.529998258,14968402.390000056
201912.0,1.0,80.0,75.0,13287477.030000044,76113269.04000297,62825792.00999836
201912.0,2.0,0.0,52.0,11065336.689999973,25529702.119998433,14464365.430000061
201901.0,2.0,60.0,53.0,10874870.279999929,40097745.599998906,29222875.31999845
201906.0,1.0,60.0,24.0,7362244.679999809,36994530.66999821,29632285.98999796
201909.0,2.0,30.0,84.0,16277784.429999765,52137495.48000004,35859711.04999782
201903.0,1.0,70.0,52.0,9113723.849999813,40658573.32999917,31544849.479998007
201906.0,2.0,30.0,32.0,11362975.549999768,38136525.93999872,26773550.389998484
201910.0,1.0,60.0,93.0,20357142.61000003,103028778.9800055,82671636.36999898
201910.0,2.0,50.0,44.0,25942911.319999427,73717977.02000225,47775065.69999708
201905.0,1.0,60.0,52.0,10761665.979999872,52550460.61999983,41788794.63999811
201908.0,1.0,50.0,44.0,14386633.639999956,49646925.85999934,35260292.219997905
201903.0,2.0,20.0,32.0,8001259.9299997175,25063561.959998265,17062302.029999863
201902.0,2.0,80.0,53.0,9380917.429999888,48227577.25000041,38846659.81999814
201906.0,2.0,0.0,76.0,13894962.470000118,34732661.7599974,20837699.289999772
201904.0,1.0,40.0,5.0,2942759.9999999977,11849411.77999989,8906651.780000024
201911.0,2.0,80.0,11.0,31912851.430000134,137857626.08000958,105944774.64999557
201909.0,2.0,40.0,75.0,14470138.929999959,41692484.919998966,27222345.98999841
201906.0,1.0,60.0,93.0,17531071.060000084,94218095.30000578,76687024.23999861
201903.0,2.0,30.0,24.0,4520306.379999987,14492824.669999309,9972518.28999999
201912.0,2.0,0.0,44.0,17952966.850000005,41385871.4599989,23432904.609999333
201911.0,1.0,50.0,76.0,16064466.760000033,60141661.13000079,44077194.36999779
201903.0,1.0,30.0,11.0,22875259.80000022,57843409.38999966,34968149.58999753
201908.0,1.0,20.0,53.0,2076654.6000000131,5982554.879999959,3905900.280000056
201901.0,2.0,0.0,11.0,40679276.08999917,92215912.55000494,51536636.459998116
201902.0,2.0,50.0,5.0,5566030.4199999515,22638567.289999466,17072536.869999796
201904.0,2.0,40.0,52.0,9668815.999999955,26894401.96999844,17225585.969999585
201909.0,1.0,20.0,75.0,4641305.090000016,14237968.859999312,9596663.770000068
201912.0,2.0,50.0,44.0,26224434.50999991,70981100.30000213,44756665.78999789
201903.0,2.0,80.0,75.0,21785105.480000127,108416029.19000335,86630923.70999837
201910.0,1.0,70.0,24.0,7819262.349999775,37043088.499997966,29223826.149997655
201908.0,1.0,70.0,27.0,5423548.439999941,30494210.64999704,25070662.209998365
201910.0,2.0,40.0,75.0,17970591.0799999,50872213.53000035,32901622.449998043
201905.0,2.0,50.0,24.0,8454176.439999776,26452364.689997915,17998188.249999397
201902.0,2.0,0.0,75.0,14055230.959999982,33802437.739997536,19747206.77999946
201911.0,2.0,30.0,27.0,4533362.810000035,14170439.259999374,9637076.450000003
201910.0,2.0,70.0,28.0,12029440.500000035,46824317.80000052,34794877.299997106
201909.0,2.0,0.0,11.0,41079442.019999556,84541100.72000268,43461658.69999735
201912.0,1.0,50.0,44.0,22420714.489999857,66083168.230001375,43662453.73999811
201911.0,2.0,60.0,52.0,12082952.580000091,39703819.499998845,27620866.919998612
201905.0,2.0,70.0,84.0,27785033.64999976,100890648.2600041,73105614.60999726
201905.0,1.0,70.0,75.0,18046590.770000003,87597356.93000479,69550766.1599968
201901.0,1.0,20.0,84.0,8511704.589999698,25150505.689998336,16638801.099999798
201910.0,2.0,60.0,53.0,13129801.240000078,45217164.28999929,32087363.049998198
201903.0,1.0,40.0,28.0,6397807.399999893,18777469.209999084,12379661.809999965
201905.0,1.0,70.0,53.0,7837379.759999856,39244877.01999882,31407497.259997983
201911.0,1.0,40.0,24.0,4256344.440000046,13093413.849999372,8837069.409999967
201912.0,2.0,40.0,84.0,27462730.58999979,69630068.85000095,42167338.25999759
201909.0,1.0,60.0,76.0,16565117.039999938,91523849.88000472,74958732.83999866
201908.0,1.0,40.0,93.0,8642966.969999827,30711970.239997912,22069003.26999926
201912.0,1.0,20.0,28.0,2650753.5799999875,8142532.859999827,5491779.280000065
201910.0,1.0,50.0,44.0,21349884.65999986,66586540.1700018,45236655.509997755
201910.0,1.0,40.0,32.0,13355078.910000056,42800039.70999879,29444960.79999866
201903.0,1.0,20.0,32.0,4757783.199999966,14737625.7299995,9979842.530000096
201908.0,1.0,80.0,28.0,4023970.7000000216,25496822.79999817,21472852.099998914
201903.0,1.0,60.0,93.0,19150419.870000146,89282823.71000311,70132403.83999705
201910.0,1.0,80.0,76.0,14035880.300000016,91079479.76000409,77043599.45999825
201908.0,2.0,40.0,24.0,4549732.549999965,14198480.369999167,9648747.820000056
201904.0,1.0,70.0,76.0,18565977.090000197,98251883.9100049,79685906.81999783
201910.0,2.0,80.0,76.0,25855820.33000015,142367625.24000913,116511804.9099959
201906.0,1.0,20.0,76.0,5126089.92999994,16591869.259999169,11465779.330000117
201906.0,1.0,30.0,44.0,7567466.16999986,21944118.509998556,14376652.339999719
201904.0,2.0,60.0,53.0,12170470.650000047,42120365.60999835,29949894.95999848
201907.0,2.0,40.0,28.0,8456984.029999843,24281714.45999832,15824730.429999659
201910.0,2.0,50.0,28.0,12389972.240000146,38813270.229998805,26423297.98999853
201912.0,1.0,30.0,28.0,4104578.720000039,12483510.379999425,8378931.6600000765
201903.0,1.0,60.0,84.0,26188003.199999698,103799003.75000457,77611000.54999797
201909.0,2.0,50.0,11.0,44755133.85999918,121227244.3600062,76472110.49999692
201910.0,1.0,20.0,32.0,5657501.199999938,18157462.069999103,12499960.870000003
201905.0,1.0,30.0,11.0,22184268.359999835,57934040.599999465,35749772.23999811
201901.0,1.0,30.0,84.0,11047707.419999938,33164060.869998395,22116353.44999925
201910.0,2.0,70.0,75.0,25504750.70999989,97407775.17000721,71903024.45999576
201909.0,1.0,50.0,53.0,7288029.919999883,25990417.50999843,18702387.589999367
201911.0,1.0,60.0,53.0,9127173.239999874,42645764.41999909,33518591.179998226
201903.0,2.0,30.0,32.0,12531709.959999794,40302615.31999975,27770905.35999842
201904.0,1.0,60.0,11.0,35109919.58999956,148319214.7300099,113209295.13999775
201905.0,2.0,50.0,76.0,20869251.099999994,67475406.21000029,46606155.109997615
201911.0,2.0,20.0,53.0,3442397.050000023,11421302.39999957,7978905.350000096
201909.0,1.0,0.0,32.0,15860902.880000155,38483718.68999827,22622815.80999943
201912.0,1.0,60.0,24.0,8551944.009999815,41767905.6599993,33215961.649997815
201910.0,1.0,30.0,53.0,3707584.3400000413,12078091.079999587,8370506.740000076
201905.0,1.0,60.0,24.0,7632698.319999781,41271548.15999873,33638849.83999753
201906.0,2.0,50.0,24.0,8088328.159999844,24901615.069997966,16813286.909999706
201912.0,1.0,30.0,52.0,4603924.449999995,14010929.109999472,9407004.660000097
201911.0,2.0,40.0,27.0,6718964.909999846,18742214.96999887,12023250.059999764
201909.0,2.0,80.0,52.0,9887579.459999923,43568414.609999545,33680835.149997406
201909.0,1.0,80.0,27.0,4764693.919999952,26087075.019998334,21322381.099999018
201912.0,1.0,50.0,27.0,9232330.909999996,27678631.809997927,18446300.89999943
201908.0,2.0,20.0,28.0,3043568.4100000216,10171763.91999965,7128195.510000129
201907.0,1.0,30.0,28.0,3835990.130000035,12284693.289999582,8448703.160000093
201905.0,2.0,70.0,28.0,10308396.750000028,40976358.99999971,30667962.249997523
201910.0,2.0,0.0,11.0,44878340.53999802,102969791.71000625,58091451.16999638
201907.0,2.0,80.0,24.0,8269707.349999784,36838828.50999801,28569121.1599978
201904.0,2.0,70.0,11.0,40581937.45999855,136599708.56000912,96017771.09999497
201904.0,1.0,60.0,24.0,8118759.889999833,38752263.299997985,30633503.40999766
201901.0,2.0,60.0,5.0,5211920.769999978,25564631.50999934,20352710.74000008
201906.0,1.0,60.0,84.0,23518560.2499997,103120345.45000683,79601785.19999886
201906.0,1.0,40.0,32.0,11219200.269999962,37176377.41999858,25957177.149998754
201907.0,1.0,80.0,75.0,13060701.06999991,75498555.75000139,62437854.67999723
201905.0,1.0,20.0,44.0,5551770.569999938,16015097.589999164,10463327.020000087
201905.0,1.0,80.0,75.0,12625940.98000003,72199979.91000326,59574038.9299988
201903.0,2.0,60.0,84.0,31298342.589999434,97936448.07000253,66638105.479997374
201902.0,2.0,40.0,93.0,15607221.119999979,47510101.22999882,31902880.109997805
201903.0,2.0,70.0,53.0,10337348.669999877,38676684.1799988,28339335.50999778
201903.0,1.0,0.0,52.0,9825458.789999945,24272275.19999876,14446816.40999989
201904.0,2.0,70.0,28.0,10739612.35000001,42261762.06999967,31522149.71999744
201905.0,1.0,50.0,28.0,8639922.069999944,30530093.50999804,21890171.439998798
201911.0,1.0,30.0,24.0,2411006.640000025,7655238.019999847,5244231.38000008
201904.0,2.0,0.0,75.0,15015623.710000236,34864754.38999755,19849130.67999973
201908.0,2.0,60.0,24.0,6379262.479999902,25144025.359997664,18764762.87999923
201905.0,2.0,60.0,93.0,23882150.419999707,90332656.22000612,66450505.79999721
201910.0,1.0,50.0,53.0,9180952.709999874,31525288.47999814,22344335.76999901
201905.0,2.0,80.0,5.0,4251775.359999994,31960968.93999948,27709193.579999827
201903.0,1.0,50.0,53.0,8280276.879999923,27994611.289998516,19714334.409999523
201903.0,2.0,80.0,5.0,3683070.9999999963,29207442.5199995,25524371.51999996
201907.0,1.0,80.0,27.0,5520085.989999936,29181702.389997907,23661616.39999857
201910.0,2.0,30.0,11.0,45042283.5099996,121192456.29000902,76150172.77999775
201902.0,1.0,0.0,27.0,5853892.789999886,14860129.139999297,9006236.350000054
201906.0,1.0,50.0,44.0,17305280.53999995,56409877.49000022,39104596.949997306
201905.0,2.0,20.0,32.0,7824589.999999872,25477427.509998135,17652837.509999786
201912.0,2.0,50.0,52.0,13216957.100000052,37765632.939998634,24548675.83999897
201903.0,1.0,40.0,44.0,13459264.7999999,37542440.39999834,24083175.59999879
201912.0,1.0,80.0,27.0,5635582.889999966,28710322.369997744,23074739.479998596
201909.0,2.0,60.0,93.0,19630998.62000012,78796051.02000299,59165052.39999624
201902.0,1.0,20.0,75.0,4536136.049999979,14215857.749999259,9679721.700000081
201904.0,2.0,80.0,11.0,34709190.82999995,151523949.5100125,116814758.67999566
201909.0,2.0,0.0,24.0,6477656.209999878,14125798.329999272,7648142.120000099
201907.0,2.0,60.0,27.0,11433261.299999919,37435424.50999773,26002163.209997483
201912.0,1.0,50.0,5.0,4743864.469999998,21854295.42999958,17110430.95999977
201908.0,1.0,60.0,84.0,16218149.02999996,83178211.20000397,66960062.16999717
201910.0,2.0,50.0,32.0,22683054.950000018,74909228.30000226,52226173.34999755
201909.0,1.0,80.0,93.0,11705003.45999996,82254602.34000382,70549598.87999931
201911.0,1.0,40.0,93.0,10911832.799999833,35564478.56999815,24652645.769998595
201909.0,1.0,30.0,44.0,7662862.999999861,22448903.189998616,14786040.189999804
201907.0,1.0,70.0,84.0,24090488.41000027,106911965.77000509,82821477.35999763
201906.0,1.0,60.0,76.0,18255194.700000152,96438431.73000355,78183237.02999845
201905.0,2.0,70.0,5.0,4450006.089999953,26459869.709999446,22009863.619999748
201903.0,2.0,50.0,44.0,24806413.40999988,69144957.14000198,44338543.729997925
201910.0,1.0,50.0,24.0,7617812.139999805,25130910.14999819,17513098.00999923
201908.0,1.0,60.0,76.0,13979797.519999826,85383952.3900026,71404154.86999795
201912.0,1.0,60.0,76.0,21638017.009999994,118884891.43000676,97246874.41999874
201907.0,2.0,20.0,93.0,8800759.869999794,28123994.20999717,19323234.339999456
201909.0,2.0,80.0,27.0,8677994.479999823,39470307.119999096,30792312.639997933
201905.0,1.0,50.0,32.0,16137209.24000002,62047339.70000137,45910130.459998064
201904.0,2.0,0.0,52.0,10584161.199999912,24399494.919998504,13815333.720000073
201911.0,2.0,0.0,75.0,15119079.310000211,34349661.18999777,19230581.87999958
201907.0,2.0,70.0,32.0,18852736.61999997,80497852.41000426,61645115.78999657
201905.0,2.0,60.0,84.0,30622438.21999962,98238217.69000448,67615779.46999665
201909.0,1.0,80.0,28.0,4559169.530000026,27047981.779998075,22488812.24999896
201909.0,1.0,0.0,93.0,13850061.21000022,35485652.80999831,21635591.59999955
201904.0,2.0,60.0,75.0,26097324.26999987,88413592.4100047,62316268.13999641
201910.0,1.0,70.0,53.0,8960878.919999847,44671719.16,35710840.23999756
